"Country","Year","IDPT","IM","AFR","BR","DR","HEP","PSE","MR","NoOfPatents","hindex","NoOfDocs","GDP","HET","X","Region","FIPS_CNTRY"
"Mongolia",2006,99,99,19536,"21.02",6.9,"58.25",,32,1,55,121,"1333.9","1.66",1676,"Asia & Pacific","MG"
"Mongolia",2007,96,95,19032,"21.68",6.86,"59.50",1976778,18,,55,201,"1631.9","7.43",1868,"Asia & Pacific","MG"
"Mongolia",2008,95,94,18967,"22.25",6.83,"61.87",1982275,"17.3",,55,198,"2135.8",,2060,"Asia & Pacific","MG"
"Mongolia",2009,85,90,18902,"22.68",6.82,"60.40",2101719,"16.6",,55,253,"1715.4",,2252,"Asia & Pacific","MG"
"Mongolia",2010,90,97,18836,"22.93",6.81,"62.18",223361,"16.1",,55,257,"2285.6",,2444,"Asia & Pacific","MG"
"Montenegro",1999,,,22.38,"13.42",8.4,"69.49",,12.9,,17,1,,,133,"Europe","MW"
"Montenegro",2001,,,21.37,"13.23",9.11,"70.48",,12.1,,17,3,"1896.7",,570,"Europe","MW"
"Montenegro",2002,,,20.87,"13.11",9.43,"68.61",0,11.6,,17,12,"2097.7",,792,"Europe","MW"
"Montenegro",2003,,,20.41,"13.00",9.68,"72.97",,11,,17,5,"2783.7",,1014,"Europe","MW"
"Montenegro",2004,,,19.95,"12.88",9.86,"71.92",,10.3,,17,2,3373,,1237,"Europe","MW"
"Montenegro",2005,,29,19.5,"12.76",9.97,"69.22",,9.7,1,17,20,"3665.3",,1467,"Europe","MW"
"Montenegro",2006,90,90,19036,"12.63","10.02","68.05",,"9.1",,17,38,"4370.6",,1677,"Europe","MW"
"Montenegro",2007,95,98,18577,"12.50","10.05","65.35",1328645,"29.9",,17,63,"5938.6",,1869,"Europe","MW"
"Montenegro",2008,96,97,17902,"12.36","10.08","62.90",,28,1,17,123,"7305.8",,2061,"Europe","MW"
"Montenegro",2009,95,94,17226,"12.21","10.12","57.19",1451142,"26.4",,17,137,"6712.6",,2253,"Europe","MW"
"Montenegro",2010,96,97,16551,"12.06","10.18","58.19",1471114,"25.2",,17,192,"6635.9",,2445,"Europe","MW"
"Montserrat",2000,,,,,,,,,,23,3,,,348,"South/Latin America","MH"
"Montserrat",2001,,,,,,,,,,23,2,,,571,"South/Latin America","MH"
"Montserrat",2002,,,,,,,,,,23,11,,,793,"South/Latin America","MH"
"Montserrat",2003,,,,,,,,,,23,7,,,1015,"South/Latin America","MH"
"Montserrat",2004,,,,,,,,,,23,2,,,1238,"South/Latin America","MH"
"Montserrat",2005,,,,,,,,,,23,5,,,1468,"South/Latin America","MH"
"Morocco",1999,91,123,39.99,"22.65",6.07,"28.84",1,44.1,,99,"1.17","1386.2","12.3",134,"Arab States","MO"
"Morocco",2000,95,117,37.99,"22.02",6.07,"29.42",,42.4,1,99,"1.16","1275.9","11.3",349,"Arab States","MO"
"Morocco",2001,96,113,36,"21.46",6.08,"32.17",,40.6,1,99,"1.25","1285.4","9.51",572,"Arab States","MO"
"Morocco",2002,94,109,34,"20.98",6.1,"25.97",,39,,99,"1.23","1362.5","11.1",794,"Arab States","MO"
"Morocco",2003,91,105,"20.57",6.13,1663,"1.13e+01",,37.5,,99,"1.29","1662.7","11.3",1016,"Arab States","MO"
"Morocco",2004,97,103,33.46,"20.25",6.16,"27.41",,36.1,2,99,"1.38",1882,"10.2",1239,"Arab States","MO"
"Morocco",2005,98,100,33.19,"20.08",6.2,"28.45",,34.7,1,99,"1.34","1948.2","9.64",1469,"Arab States","MO"
"Morocco",2006,97,95,32920,"20.09",6.23,"32.76",,"33.4",,99,"1.49","2128.1","9.79",1678,"Arab States","MO"
"Morocco",2007,92,90,32651,"20.32",6.26,"34.67",,"8.3",2,99,"1.6","2416.3","8.82",1870,"Arab States","MO"
"Morocco",2008,95,89,33285,"20.73",6.29,"34.93",,"7.7",,99,"1.83","2827.3","5.95",2062,"Arab States","MO"
"Morocco",2009,92,86,33918,"21.26",6.31,"36.11",,"7.1",1,99,"2.17",2861,"7.33",2254,"Arab States","MO"
"Morocco",2010,94,90,34552,"21.83",6.33,"35.29",,"6.4",,99,"2.39","2822.7","7.69",2446,"Arab States","MO"
"Mozambique",1999,68,511,"44.00","17.20",255,"2.20e+00",,"117.5",,53,40,"254.9","2.2",135,"Africa","MZ"
"Mozambique",2000,70,513,"156.74","44.28","17.03","69.98",0,"112.1",,53,36,"235.8","9.02",350,"Africa","MZ"
"Mozambique",2001,73,514,"169.96","44.50","16.90","70.31",,"106.9",,53,49,"216.9","2.01",573,"Africa","MZ"
"Mozambique",2002,76,515,"183.19","44.60","16.79","69.61",,"102.0",,53,33,"217.5","3.52",795,"Africa","MZ"
"Mozambique",2003,85,518,"179.06","44.54","16.67","64.27",,97.4,,53,56,"234.8","6.89",1017,"Africa","MZ"
"Mozambique",2004,83,520,"174.93","44.31","16.53","59.56",1800,93.2,,53,72,"278.8","11.3",1240,"Africa","MZ"
"Mozambique",2005,80,524,"170.80","43.90","16.36","62.70",2272,89.3,,53,76,"313.1","8.37",1470,"Africa","MZ"
"Mozambique",2006,78,76,166665,"43.35","16.15","60.67",1855004,"85.5",,53,107,"328.7","2.31",1679,"Africa","MZ"
"Mozambique",2007,95,95,162533,"42.71","15.90","58.99",,"32.2",,53,108,"362.4","10.6",1871,"Africa","MZ"
"Mozambique",2008,99,96,157577,"42.03","15.63","52.98",,31,,53,128,"434.5","3.79",2063,"Africa","MZ"
"Mozambique",2009,99,98,152622,"41.34","15.33","46.80",,"29.9",,53,154,"414.1","9.52",2255,"Africa","MZ"
"Mozambique",2010,99,98,147666,"40.67","15.02","57.57",,"28.8",,53,147,387,"1.27",2447,"Africa","MZ"
"Myanmar",1999,75,411,21.97,"21.45",8.9,"10.99",213,60.2,,38,23,,,136,"Asia & Pacific","BM"
"Myanmar",2000,82,412,21.08,"20.92",8.81,"14.21",222,58.5,,38,26,,,351,"Asia & Pacific","BM"
"Myanmar",2001,73,411,20.19,"20.42",8.73,"12.50",4966,56.9,,38,23,,,574,"Asia & Pacific","BM"
"Myanmar",2002,79,410,19.3,"19.97",8.65,"15.29",,55.3,,38,26,,,796,"Asia & Pacific","BM"
"Myanmar",2003,78,408,18.68,"19.57",8.59,"12.38",33,53.7,,38,34,,,1018,"Asia & Pacific","BM"
"Myanmar",2004,82,406,18.07,"19.23",8.54,"13.56",,52.2,,38,46,,,1241,"Asia & Pacific","BM"
"Myanmar",2005,73,403,17.45,"18.95",8.5,9.01,,50.7,,38,88,,,1471,"Asia & Pacific","BM"
"Myanmar",2006,82,78,16836,"18.72",8.48,"14.43",,"49.3",,38,70,,,1680,"Asia & Pacific","BM"
"Myanmar",2007,75,75,16221,"18.51",8.46,"11.77",,"80.5",,38,81,,,1872,"Asia & Pacific","BM"
"Myanmar",2008,75,77,15388,"18.31",8.46,"11.07",,"77.1",,38,103,,,2064,"Asia & Pacific","BM"
"Myanmar",2009,74,80,14556,"18.11",8.46,"11.37",,"73.5",,38,133,,,2256,"Asia & Pacific","BM"
"Myanmar",2010,74,82,13723,"17.90",8.47,"15.58",,"71.1",,38,109,,"0.00182",2448,"Asia & Pacific","BM"
"Namibia",1999,72,"1262.00",86.92,"32.24","10.72","73.33",21108,47.8,,55,44,1823,,137,"Africa","WA"
"Namibia",2000,79,"1407.00",85.19,"31.66","11.22","68.92",203,48,,55,34,"2059.4","1.82",352,"Africa","WA"
"Namibia",2001,78,"1663.00",83.45,"31.12","11.58","56.23",20492,47.9,,55,62,"1836.5",842,575,"Africa","WA"
"Namibia",2002,77,"1808.00",81.72,"30.61","11.73","58.00",1994,47.5,,55,54,"1716.4","1.36",797,"Africa","WA"
"Namibia",2003,79,"1826.00",80.26,"30.12","11.65","57.06",1894,46.8,,55,71,2489,"2.63",1019,"Africa","WA"
"Namibia",2004,81,"1720.00",78.8,"29.64","11.34","49.55",,45.6,,55,66,3298,"5.42",1242,"Africa","WA"
"Namibia",2005,86,"1392.00",77.34,"29.18","10.82","48.91",,42.4,,55,119,"3582.2","11.5",1472,"Africa","WA"
"Namibia",2006,86,63,75875,"28.73","10.17","43.46",2000023,"39.8",,55,117,"3886.5","6.5",1681,"Africa","WA"
"Namibia",2007,86,81,74414,"28.29",9.48,"54.35",,"47.8",,55,106,"4234.9","5.19",1873,"Africa","WA"
"Namibia",2008,85,82,70514,"27.87",8.83,"54.53",,"46.4",,55,94,"4183.2",917,2065,"Africa","WA"
"Namibia",2009,90,87,66613,"27.46",8.27,"56.07",,45,,55,107,"4133.1","1.42",2257,"Africa","WA"
"Namibia",2010,90,88,62713,"27.08",7.83,"57.17",,"43.7",,55,110,"5078.5","1.17",2449,"Africa","WA"
"Nauru",2001,,,,,,,,,,4,1,,,576,"Asia & Pacific","NR"
"Nauru",2004,,,,,,,,,,4,1,,,1243,"Asia & Pacific","NR"
"Nauru",2005,,,,,,,,,,4,2,,,1473,"Asia & Pacific","NR"
"Nepal",1999,65,163,"123.19","33.51",8.99,"30.02",,63.8,,71,157,"221.8","0.00026",138,"Asia & Pacific","NP"
"Nepal",2000,74,163,"120.11","32.85",8.73,"24.58",,60.5,,71,160,237,11,353,"Asia & Pacific","NP"
"Nepal",2001,72,163,"117.03","32.09",8.49,"29.30",2419,57.4,,71,190,"253.9",,577,"Asia & Pacific","NP"
"Nepal",2002,72,163,"113.95","31.24",8.26,"28.84",2097,54.5,,71,188,251,,798,"Asia & Pacific","NP"
"Nepal",2003,78,163,"110.12","30.32",8.06,"27.32",21120,51.8,,71,259,"258.1",122,1020,"Asia & Pacific","NP"
"Nepal",2004,80,163,"106.28","29.34",7.86,"26.70",2253,49.2,,71,296,"291.9",,1244,"Asia & Pacific","NP"
"Nepal",2005,75,163,"102.44","28.31",7.68,"27.68",2378,46.7,,71,391,"321.5",,1474,"Asia & Pacific","NP"
"Nepal",2006,89,85,98604,"27.24",7.52,"35.13",2590457,"44.3",,71,460,"352.8",,1682,"Asia & Pacific","NP"
"Nepal",2007,86,69,94767,"26.16",7.36,"35.46",,"37.9",,71,541,"397.9",,1874,"Asia & Pacific","NP"
"Nepal",2008,83,73,90550,"25.09",7.21,"39.03",2131431,"35.8",,71,469,"477.9",,2066,"Asia & Pacific","NP"
"Nepal",2009,83,76,86334,"24.06",7.08,"40.12",,"33.3",,71,583,"484.3",413,2258,"Asia & Pacific","NP"
"Nepal",2010,83,75,82117,"23.11",6.95,"41.61",2368126,"31.1",,71,624,"596.4",567,2450,"Asia & Pacific","NP"
"Netherlands",1999,97,10,6.53,"12.70",8.9,"62.71",1064,5.2,101,576,"22.18","26021.6","33.3",139,"Europe","NL"
"Netherlands",2000,97,9,6.72,"13.00",8.8,"63.08",1123,5.1,211,576,"22.33","24179.7","35.8",354,"Europe","NL"
"Netherlands",2001,97,10,6.9,"12.60",8.7,"62.81",11154,5,211,576,"22.62","24968.8","32.7",578,"Europe","NL"
"Netherlands",2002,97,9.7,7.08,"12.50",8.8,"62.46",112,4.9,136,576,"24.18","27110.6",28,799,"Europe","NL"
"Netherlands",2003,98,9.3,6.72,"12.30",8.7,"61.17",11510,4.7,154,576,"27.45","33177.4","31.4",1021,"Europe","NL"
"Netherlands",2004,98,9.3,6.36,"11.90",8.4,"59.83",11840,4.6,120,576,"30.4","37458.4","30.5",1245,"Europe","NL"
"Netherlands",2005,98,8,6.01,"11.50",8.4,"64.66",1224,4.5,58,576,"34.32","39122.3","30.9",1475,"Europe","NL"
"Netherlands",2006,96,95,5651,"11.30",8.3,"78.27",1198426,"4.3",69,576,"36.09","41458.9",29,1683,"Europe","NL"
"Netherlands",2007,82,81,5294,"11.10",8.1,"78.24",2447173,"42.1",54,576,"37.42","47770.8","23.3",1875,"Europe","NL"
"Netherlands",2008,82,79,5468,"11.20",8.2,"78.89",2393789,40,42,576,"39.31",52951,"19.2",2067,"Europe","NL"
"Netherlands",2009,89,90,5642,"11.20",8.1,"79.57",2487726,38,38,576,"42.83","48173.9","20.9",2259,"Europe","NL"
"Netherlands",2010,82,86,5817,"11.10",8.2,"79.64",2272593,"36.4",37,576,"44.88","46773.4","21.3",2451,"Europe","NL"
"Netherlands Antilles",1999,,,,,,,,,,34,19,,,140,"South/Latin America","NT"
"Netherlands Antilles",2000,,,,,,,,,,34,17,,,355,"South/Latin America","NT"
"Netherlands Antilles",2001,,,,,,,6,,,34,18,,,579,"South/Latin America","NT"
"Netherlands Antilles",2002,,,,,,,,,1,34,17,,,800,"South/Latin America","NT"
"Netherlands Antilles",2003,,,,,,,,,2,34,14,,,1022,"South/Latin America","NT"
"Netherlands Antilles",2004,,,,,,,,,,34,27,,,1246,"South/Latin America","NT"
"Netherlands Antilles",2005,,,,,,,,,,34,26,,,1476,"South/Latin America","NT"
"New Caledonia",1999,,44,,,,,,,,59,47,"14611.8",,141,"Asia & Pacific","NC"
"New Caledonia",2000,,51,,,,,,,,59,55,"12579.6",,356,"Asia & Pacific","NC"
"New Caledonia",2001,,33,,,,,,,,59,58,,,580,"Asia & Pacific","NC"
"New Caledonia",2002,,34,,,,,,,,59,34,,,801,"Asia & Pacific","NC"
"New Caledonia",2003,,20,,,,,,,,59,64,,,1023,"Asia & Pacific","NC"
"New Caledonia",2004,,31,,,,,,,,59,71,,,1247,"Asia & Pacific","NC"
"New Caledonia",2005,,24,,,,,,,,59,97,,,1477,"Asia & Pacific","NC"
"New Caledonia   ",2006,,,20964,,,,,,,,,,"1.48",1684,"Asia & Pacific","NC"
"New Caledonia   ",2007,96,96,21454,,,,1169026,"4.1",,,,,561,1876,"Asia & Pacific","NC"
"New Caledonia   ",2008,97,96,21409,,,,1186234,4,,,,,546,2068,"Asia & Pacific","NC"
"New Caledonia   ",2009,97,96,21364,,,,1165373,"3.8",11,,,,"6.97",2260,"Asia & Pacific","NC"
"New Caledonia   ",2010,97,96,21318,,,,1174196,"3.7",,,,,849,2452,"Asia & Pacific","NC"
"New Zealand",1999,88,13,,,,,,6.2,54,282,"5.36","15160.3",,142,"Asia & Pacific","NZ"
"New Zealand",2000,90,10,,,,,2,6.1,63,282,5,"13474.7",,357,"Asia & Pacific","NZ"
"New Zealand",2001,90,11,,,,,,5.9,63,282,"5.11","13728.6",,581,"Asia & Pacific","NZ"
"New Zealand",2002,90,9.5,,,,,1,5.7,59,282,"5.37","16715.1",,802,"Asia & Pacific","NZ"
"New Zealand",2003,90,12,,,,,,5.7,58,282,"6.28",21707,,1024,"Asia & Pacific","NZ"
"New Zealand",2004,89,10,,,,,,5.5,52,282,"7.01","25194.8",,1248,"Asia & Pacific","NZ"
"New Zealand",2005,89,9.2,,,,,,5.4,35,282,"8.12","27536.8",,1478,"Asia & Pacific","NZ"
"New Zealand   ",2006,89,82,29425,,,"80.07",1805889,"5.3",27,,,,"10.3",1685,"Asia & Pacific","NZ"
"New Zealand   ",2007,,,30101,,,"82.39",,,23,,,,"9.08",1877,"Asia & Pacific","NZ"
"New Zealand   ",2008,,,29143,,,"82.84",,,10,,,,"8.47",2069,"Asia & Pacific","NZ"
"New Zealand   ",2009,,,28184,,,"83.02",,,,,,,"8.94",2261,"Asia & Pacific","NZ"
"New Zealand   ",2010,,,27226,,,"83.17",,,12,,,,9,2453,"Asia & Pacific","NZ"
"Nicaragua",1999,79,71,"127.31","28.75",5.35,"45.79",,34,,45,27,"967.1","2.35",143,"South/Latin America","NU"
"Nicaragua",2000,83,68,"124.67","27.90",5.23,"53.46",8,32.5,,45,28,"1001.3","4.88",358,"South/Latin America","NU"
"Nicaragua",2001,87,64,"122.02","27.19",5.13,"53.92",,31,,45,23,"1028.3","3.23",582,"South/Latin America","NU"
"Nicaragua",2002,85,62,"119.38","26.60",5.04,"52.41",2,29.7,,45,15,"995.4","5.17",803,"South/Latin America","NU"
"Nicaragua",2003,86,59,"118.04","26.11",4.97,"56.61",,28.5,2,45,38,"1000.9","4.31",1025,"South/Latin America","NU"
"Nicaragua",2004,79,56,"116.71","25.72",4.9,"55.33",,27.3,,45,45,1076,"6.56",1249,"South/Latin America","NU"
"Nicaragua",2005,86,53,"115.37","25.40",4.84,"56.46",,26.3,,45,53,1159,"5.17",1479,"South/Latin America","NU"
"Nicaragua",2006,88,99,114037,"25.12",4.79,"54.85",,"25.3",,45,90,"1228.3","7.16",1686,"South/Latin America","NU"
"Nicaragua",2007,88,79,112702,"24.86",4.75,"54.85",1758434,"5.2",,45,62,"1330.8","4.35",1878,"South/Latin America","NU"
"Nicaragua",2008,89,86,110321,"24.58",4.71,"54.85",1673209,"5.1",,45,86,"1456.3",873,2070,"South/Latin America","NU"
"Nicaragua",2009,92,89,107940,"24.27",4.67,"57.25",1811212,5,,45,95,"1420.1","5.35",2262,"South/Latin America","NU"
"Nicaragua",2010,93,91,105558,"23.93",4.64,"57.27",1947547,"4.9",1,45,93,"1474.7","4.81",2454,"South/Latin America","NU"
"Niger",1999,32,204,"219.79","53.51","17.42","23.18",1713,"104.1",,47,53,"190.5","15.5",144,"Africa","NG"
"Niger",2000,34,191,"218.58","53.14","16.81","23.64",1880,"101.0",1,47,48,"163.6","5.63",359,"Africa","NG"
"Niger",2001,36,178,"217.36","52.74","16.20","24.84",1661,97.7,1,47,38,"170.7","3.6",583,"Africa","NG"
"Niger",2002,39,168,"216.14","52.33","15.61","27.27",1666,94.1,2,47,32,"183.7","2.97",804,"Africa","NG"
"Niger",2003,41,159,"214.83","51.92","15.03","24.79",1386,90.3,2,47,52,"222.9","3.34",1026,"Africa","NG"
"Niger",2004,43,150,"213.52","51.53","14.47","25.97",,86.5,2,47,45,"240.2","3.59",1250,"Africa","NG"
"Niger",2005,45,142,"212.21","51.16","13.93","38.60",,82.8,1,47,57,"258.3","11.2",1480,"Africa","NG"
"Niger",2006,51,53,210894,"50.85","13.44","40.00",1688377,"79.2",,47,66,"266.6","11.9",1687,"Africa","NG"
"Niger",2007,93,99,209582,"50.59","12.98","36.04",,"24.3",,47,60,"302.3","12.7",1879,"Africa","NG"
"Niger",2008,97,99,208623,"50.37","12.56","37.84",,"23.5",,47,84,"366.6","3.84",2071,"Africa","NG"
"Niger",2009,98,99,207665,"50.19","12.18","35.14",,"22.7",1,47,108,"352.7","14.5",2263,"Africa","NG"
"Niger",2010,98,99,206706,"50.05","11.82","33.86",,22,,47,137,"359.8","6.56",2455,"Africa","NG"
"Nigeria",1999,31,165,"133.99","42.98","17.77","29.12",,"115.4",,89,"1.03","299.3","13.4",145,"Africa","NI"
"Nigeria",2000,29,172,"132.66","42.91","17.60","33.46",,"112.4",,89,"1.02","377.5",591,360,"Africa","NI"
"Nigeria",2001,27,178,"131.34","42.83","17.37","31.35",,"109.3",,89,960,"350.3",367,584,"Africa","NI"
"Nigeria",2002,25,182,"130.02","42.75","17.09","25.58",0,"106.1",,89,"1.12","457.5",142,805,"Africa","NI"
"Nigeria",2003,29,182,"128.80","42.66","16.76","22.40",,"102.9",,89,"1.34","510.4","1.73",1027,"Africa","NI"
"Nigeria",2004,33,180,"127.59","42.56","16.38","32.69",0,99.7,1,89,"1.47","645.9",,1251,"Africa","NI"
"Nigeria",2005,36,175,"126.37","42.46","15.97","29.17",,96.7,1,89,"1.94","804.2",,1481,"Africa","NI"
"Nigeria",2006,40,44,125156,"42.36","15.55","33.98",,"93.6",1,89,"2.71","1014.8","7.79",1688,"Africa","NI"
"Nigeria",2007,57,60,123941,"42.27","15.14","32.92",1737597,"75.8",,89,"3.21","1130.9",996,1880,"Africa","NI"
"Nigeria",2008,67,66,123072,"42.17","14.75","36.77",1617733,"72.7",,89,"3.47",1376,409,2072,"Africa","NI"
"Nigeria",2009,71,69,122202,"42.06","14.39","31.28",1891294,"69.7",3,89,"4.42","1090.7","2.53",2264,"Africa","NI"
"Nigeria",2010,70,71,121333,"41.93","14.06","26.26",1810404,"67.1",1,89,"4.96","2293.9","1.09",2456,"Africa","NI"
"Niue",1999,,,,,,,,,,2,1,,,146,"Asia & Pacific","NE"
"Niue",2004,,,,,,,,,,2,1,,,1252,"Asia & Pacific","NE"
"Niue",2005,,,,,,,,,,2,1,,,1482,"Asia & Pacific","NE"
"Norfolk Island",1999,,,,,,,,,,5,1,,,147,"Asia & Pacific",
"Norfolk Island",2000,,,,,,,4,,,5,2,,,361,"Asia & Pacific",
"Norfolk Island",2002,,,,,,,,,,5,1,,,806,"Asia & Pacific",
"North Korea",1999,,,,,,,,,15,63,41,,,148,,
"North Korea",2000,,,,,,,,,28,63,77,,,362,,
"North Korea",2001,,,,,,,,,28,63,186,,,585,,
"North Korea",2002,,,,,,,,,28,63,157,,,807,,
"North Korea",2003,,,,,,,,,35,63,12,,,1028,,
"North Korea",2004,,,,,,,,,24,63,159,,,1253,,
"North Korea",2005,,,,,,,,,28,63,304,,,1483,,
"Northern Mariana Islands",2000,,,,,,,,,,12,2,,,363,"Asia & Pacific",
"Northern Mariana Islands",2002,,,,,,,,,,12,1,,,808,"Asia & Pacific",
"Northern Mariana Islands",2003,,,,,,,,,,12,2,,,1029,"Asia & Pacific",
"Northern Mariana Islands",2004,,,,,,,0,,,12,3,,,1254,"Asia & Pacific",
"Northern Mariana Islands",2005,,,,,,,,,,12,11,,,1484,"Asia & Pacific",
"Norway",1999,92,5.5,11.68,"13.30","10.10","82.49",1520,4,34,327,"6.03","35645.1","15.7",149,"Europe","NO"
"Norway",2000,90,5.7,11.11,"13.20",9.8,"83.56",15854,3.9,25,327,"5.94","37472.7","16.8",364,"Europe","NO"
"Norway",2001,91,7,10.54,"12.60",9.7,"83.48",1598,3.8,25,327,"6.2","37867.1","18.2",586,"Europe","NO"
"Norway",2002,93,6.2,9.98,"12.20",9.8,"83.71",16342,3.7,27,327,"6.46","42291.8","20.6",809,"Europe","NO"
"Norway",2003,92,8.4,9.76,"12.40",9.3,"83.56",1580,3.5,37,327,"7.24","49263.5","16.8",1030,"Europe","NO"
"Norway",2004,92,7.1,9.55,"12.40",9,"83.54",1657,3.4,21,327,"8.32","56627.7","17.4",1255,"Europe","NO"
"Norway",2005,91,6.9,9.34,"12.30",8.9,"83.78",16782,3.2,22,327,"9.69",65767,"16.1",1485,"Europe","NO"
"Norway",2006,94,92,9126,"12.60",8.9,"84.10",1625732,"3.1",25,327,"10.74","72959.8","17.2",1689,"Europe","NO"
"Norway",2007,42,41,8913,"12.40",8.9,"84.40",,"90.7",10,327,"11.43","83556.2","14.7",1881,"Europe","NO"
"Norway",2008,53,53,8697,"12.70",8.7,"84.57",,"87.8",9,327,"11.85","95189.9","14.8",2073,"Europe","NO"
"Norway",2009,63,64,8481,"12.80",8.6,"84.70",,"85.1",7,327,"13.74","78457.4","15.8",2265,"Europe","NO"
"Norway",2010,54,56,8266,"12.60",8.5,"84.90",,"82.6",4,327,"14.52","86155.5","16.2",2457,"Europe","NO"
"Oman",1999,99,13,34.52,"24.81",3.6,"81.66",,15.7,,63,224,"7232.1","9.64",150,"Arab States","MU"
"Oman",2000,99,17,30.05,"23.91",3.48,"81.75",,14.7,,63,256,"9061.6","3.12",365,"Arab States","MU"
"Oman",2001,99,15,25.57,"23.14",3.39,"82.06",2,13.9,,63,300,"8909.8","3.1",587,"Arab States","MU"
"Oman",2002,99,14,21.11,"22.52",3.3,"83.51",,13.1,,63,303,"8685.4","2.17",810,"Arab States","MU"
"Oman",2003,99,12,19.6,"22.06",3.22,"82.89",,12.5,,63,398,"9016.8","5.74",1031,"Arab States","MU"
"Oman",2004,99,14,18.09,"21.74",3.15,"81.92",,12,,63,426,"10013.6",678,1256,"Arab States","MU"
"Oman",2005,99,12,16.58,"21.56",3.08,"82.35",,11.5,,63,492,"12252.6",275,1486,"Arab States","MU"
"Oman",2006,98,96,15069,"21.52",3.02,"80.59",,"11.2",,63,535,"14405.1",306,1690,"Arab States","MU"
"Oman",2007,93,92,13560,"21.58",2.97,"80.24",1655758,3,,63,576,"16305.6",456,1882,"Arab States","MU"
"Oman",2008,94,93,12971,"21.68",2.92,"77.51",1614871,"2.8",,63,593,"23421.4",735,2074,"Arab States","MU"
"Oman",2009,94,93,12382,"21.77",2.88,"80.36",1576094,"2.6",,63,709,"18114.5",295,2266,"Arab States","MU"
"Oman",2010,93,93,11793,"21.79",2.84,"82.15",1530606,"2.5",,63,826,"20983.9",566,2458,"Arab States","MU"
"Pakistan",1999,58,231,51.49,"32.27",8.22,"19.55",1115,89.4,,111,"1.16",448,314,151,"Asia & Pacific","PK"
"Pakistan",2000,62,231,47.83,"31.19",8.03,"21.73",802,87.6,,111,"1.15","514.2",388,366,"Asia & Pacific","PK"
"Pakistan",2001,65,231,44.18,"30.20",7.85,"21.03",,85.8,,111,"1.29","492.4",297,588,"Asia & Pacific","PK"
"Pakistan",2002,68,231,40.53,"29.38",7.69,"29.16",,84.1,,111,"1.43",483,675,811,"Asia & Pacific","PK"
"Pakistan",2003,67,231,38.6,"28.73",7.56,"24.50",0,82.5,,111,"1.6","546.2","1.21",1032,"Asia & Pacific","PK"
"Pakistan",2004,65,231,36.68,"28.29",7.45,"25.86",10740,81,,111,"1.94","631.5","1.09",1257,"Asia & Pacific","PK"
"Pakistan",2005,80,231,34.76,"27.99",7.36,"23.23",1247,79.6,,111,"2.72","693.2","1.38",1487,"Asia & Pacific","PK"
"Pakistan",2006,83,80,32842,"27.79",7.29,"23.19",1355715,"78.1",,111,"3.39","853.1","1.45",1691,"Asia & Pacific","PK"
"Pakistan",2007,99,97,30921,"27.61",7.23,"23.99",,"10.9",,111,"4.05","929.6","1.38",1883,"Asia & Pacific","PK"
"Pakistan",2008,99,98,30189,"27.36",7.17,"26.08",,"10.6",,111,"4.95","1018.4","1.85",2075,"Asia & Pacific","PK"
